Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport,Death_rate_ambient_ozone_pol,Death_rate_household_air_pol,Death_rate_all_causes,Death_actual_ozone,Death_actual_particulate,Death_actual_household,Death_under5,Death_5-14,Death_50-69,Death_70+,Death_15-49,Urban%,Child Mortality,Population,GDP,Forest area
Algeria,1996,11.19540213741972,96786277,3.3071,35990235.2,105310000.0,2653.5,0.4,15000000.0,2.811178751844054,11.980038528650809,106.12336974801646,273.4454097691313,13798.275596638385,1583.8415959896836,1513.6541257691856,54.53017570871206,4411.852289456936,6209.69546593683,1881.9889495358448,56.774,4.25,12.287829486006,8116.9599471048,1614200.0
Algeria,1997,11.16635049224186,87004706,2.9252,33996829.2,109400000.0,2008.5,0.36,15000000.0,2.7420187394061104,10.211943268944577,107.03534149177906,276.8695278444991,14290.754143673828,1384.381114726818,1506.0365335886806,55.74520971423343,4505.703215988052,6526.116993488432,1974.02171873894,57.544,4.16,12.4879205958669,8074.75968137775,1605400.0
Algeria,1998,11.30914579738591,106621010,3.5313,33360230.9,114700000.0,1783.5,0.44,15500000.0,2.548589691068705,8.601471770034932,107.12538269871058,267.38307185980153,14706.62344742736,1196.920453965576,1496.3483825353526,55.5142721564798,4589.488859921169,6793.107225574342,2039.547779099801,58.313,4.08,12.6767615272868,8360.15144618748,1596600.0
Algeria,1999,11.57893634672595,91668212,2.9934,33905562.5,120680000.0,1736.5,0.37,16500000.0,3.120599125311718,7.336597695311394,107.91369129406644,340.0409998471666,15241.63977451645,1048.4222697900923,1483.5992683177633,54.72687827329658,4749.089679630139,7164.053120132611,2130.211828009805,59.118,4.03,12.8575772334512,8506.34567872554,1587800.0
Algeria,2000,11.56132918290307,82221010,2.6487,34945893.400000006,127650000.0,1703.5,0.33,16800000.0,3.1755291146142564,6.217256114262755,106.31536803824612,358.9051488918426,15448.724985080064,912.4732705259804,1464.9300046065996,52.72784718713006,4798.789137867108,7331.261461286569,2159.9216830244955,59.919,3.9700000000000006,13.0334285018516,8710.45514928455,1579000.0
Algeria,2001,11.51063710758547,83780203,2.6638,33850218.8,125230000.0,1225.3,0.33,17000000.0,3.0896364299108616,5.274853363450005,103.8204771096746,362.1649643595035,15529.151208268644,795.7431292177587,1433.1708438592443,50.2208953934824,4803.633275547717,7437.487707781246,2166.8034500464614,60.712,3.89,13.2052671576243,8855.02018576846,1612900.0
Algeria,2002,11.41519967795413,89406933,2.8067,33894737.4,132440000.0,1965.3,0.34,19400000.0,2.806194431901788,4.449428544493506,101.2484791753501,341.05690260574363,15610.289993540096,691.1617516372879,1406.3374946499016,47.05810433680754,4803.357500325447,7531.322441976287,2163.2713548573984,61.501,3.78,13.3747218420147,9232.42752284659,1646800.0
Algeria,2003,11.227569373272669,91048404,2.822,36174946.6,138300000.0,1965.3,0.33,21800000.0,2.696805332343644,3.732100357468219,98.43533655619652,340.1582352464195,15659.316346414716,597.2155356452233,1393.9828853814302,41.98773303298588,4884.771694204243,7555.99151450161,2122.74075454086,62.284,3.65,13.5464656091765,9771.68485621459,1680700.0
Algeria,2004,11.20273594221172,87853359,2.6873,36159560.1,142190000.0,1141.4,0.31,22000000.0,2.7028060232026587,3.1298442018513573,95.97390554739216,353.9404671130529,15780.408290333102,517.4473767599825,1382.4195623614455,38.934198996282745,4903.231967551289,7703.232437845672,2106.530590691453,63.061,3.51,13.7261636450662,10058.4390154947,1714600.0
Algeria,2005,11.056236315147562,106472836,3.2119,37180520.4,147710000.0,955.4,0.36,24200000.0,2.376439414027424,2.625006973739453,93.6029594021985,322.7601339570703,15906.666103620844,448.462030584678,1367.8618483530845,35.77570595975449,4902.335562885095,7840.370750352023,2083.08237002797,63.83,3.3600000000000003,13.9182782335603,10504.8584676293,1748500.0
Algeria,2006,10.92120288052285,100202857,2.9786,36812107.3,145930000.0,428.6,0.33,25600000.0,2.307316377365124,2.192657323196236,91.21319621058804,325.0614506009038,16033.202883735928,387.4168965936348,1350.0791534674552,32.70717753363341,4909.730526371271,8000.518093885729,2065.2293830787444,64.593,3.2100000000000004,14.1245505386818,10527.4220783457,1782400.0
Algeria,2007,10.758245927763529,108401946,3.1727,37407345.6,153160000.0,318.0,0.34,27600000.0,2.269894988896094,1.8105533712628472,88.65548569648031,332.0958450537192,16137.01585939228,331.2485562659042,1326.6107451050543,29.854028281709965,4919.563547558056,8146.370761221579,2046.7126222796087,65.348,3.08,14.3453844668184,10717.7844636359,1816300.0
Algeria,2008,10.62193188835798,109031978,3.1394,38102783.9,157230000.0,272.4,0.34,29200000.0,2.26729972240244,1.4830990008211948,86.19382713294343,343.78687566754684,16231.744382300349,280.7002986296218,1304.8473632948146,27.49511154888761,4947.620136413972,8262.586002096301,2032.9826446139311,66.097,2.95,14.5820299444944,10796.9025638468,1850200.0
Algeria,2009,10.51834360801599,120184849,3.4014,41175322.7,166450000.0,174.35,0.38,30500000.0,2.4483779281760945,1.2141997341666424,84.02711798888971,385.9656382305788,16404.03566768133,238.2810836156016,1282.9990136414522,25.451102499665783,4994.1110175839685,8456.374415596714,2031.0657565901115,66.826,2.84,14.8353229151797,10782.3610927014,1884100.0
Algeria,2010,10.4781673997708,117813010,3.2746,42322323.9,167180000.0,65.68,0.35,31700000.0,2.524018832726505,1.0079964943096311,82.29347338395071,412.7221714033192,16625.179341417344,204.75692399766467,1259.612864281097,24.27027837844936,5032.709841930845,8673.395805020922,2047.912723209332,67.54,2.74,15.1055325098457,10970.7063686682,1918000.0
Algeria,2011,10.50948288588413,119807538,3.2679,44589713.6,179590000.0,69.12,0.35,34200000.0,2.5328537298143914,0.8525103861842428,81.7090120996485,430.3663842086899,17098.243837552607,179.507140372102,1252.228916789544,23.25877230370964,5168.6840734056095,9002.926272555529,2081.512186706913,68.236,2.67,15.3927120508536,11078.2423287826,1925600.0
Algeria,2012,10.57561973127988,128110556,3.4269,47286755.0,189600000.0,58.36,0.37,38400000.0,2.377063659626312,0.7164476994109102,81.21081938539893,421.6229710371161,17666.708158124024,156.9059186834601,1256.7606947688294,22.6883655379774,5331.132914364413,9359.836959687227,2117.91219480269,68.915,2.62,15.6960453282054,11233.53132033,1933200.0
Algeria,2013,10.68276311099477,132435012,3.4723,48164237.4,193450000.0,51.97,0.38,40200000.0,2.5297974156082166,0.6010255560960579,80.68600881876093,469.0736277202215,18293.995496775864,137.22588791636966,1287.406358056613,23.76444178543772,5480.25599722364,9791.285039848037,2180.357287582358,69.576,2.58,16.0135594145457,11319.0970588002,1940800.0
Algeria,2014,10.76536742913973,142528719,3.6617,52390725.2,203810000.0,53.66,0.4,43600000.0,2.581386181851943,0.5097604222261523,80.73576535880548,499.41202441937406,19022.978274744622,120.98786566973476,1323.624680210521,23.80765276535328,5723.761228385628,10230.905574861905,2220.291162940612,70.221,2.5500000000000003,16.3425428468263,11512.7051094875,1948400.0
Angola,1991,13.52212199876158,5064054,0.4134,116681060.3,151270000.0,0.0,0.02,1300000.0,4.894209127120694,257.12078934828486,17.742264316011294,134.5948931201425,1266.2983689354392,19482.701612984347,764.1048259818848,12.43879714359773,305.18470815016565,223.454871878325,95.71005890160814,38.58,22.21,9.8250589556429,5649.78212964561,79107363.0
Angola,1995,13.29336993160828,10948907,0.7851,117349308.1,156890000.0,114.8,0.05,1100000.0,4.00451843190621,244.7669569637208,19.17104420860684,122.4521495879589,1515.1653907848397,20513.41942364925,899.6476024868564,16.248652327423578,348.33093292779347,256.0526990681506,117.33765356257211,44.169,22.12,11.1856942327745,4139.64076955341,78485695.0
Angola,1996,13.11205807598062,10423993,0.7239,126074569.2,161390000.0,114.8,0.04,1000000.0,3.70278400731756,236.7121789048084,19.49539606446558,115.61791330444842,1578.495094049287,20324.09942818344,940.0715145045052,15.71953169378848,354.7545469864626,266.2579710966689,117.3094430723118,45.346,21.97,11.5510724312184,4551.6503810052,78330277.99999999
Angola,1997,12.83739809723367,7347664,0.4941,121100796.0,155980000.0,114.8,0.03,1100000.0,3.7349778614075,230.22124140129247,20.255435551225936,119.53107260568224,1676.6733355246656,20205.15148517173,993.9500046762035,16.480072552537273,374.5404495718211,286.01277111097323,125.22111021881275,46.525,21.700000000000003,11.9287494986765,4728.1569239722,78174860.99999999
Angola,1998,12.32893615067964,7268420,0.4732,133450331.0,170050000.0,115.9,0.03,800000.0,3.745291259735717,226.1009959411396,21.39602167445649,123.50596341437254,1809.554291945565,20248.93349884959,1058.60858941556,19.1615800958222,403.11115957317145,308.94711402836083,143.2318122470267,47.71,21.35,12.3202053421032,4792.68416271916,78019444.0
Angola,2000,12.632408234572807,9516064,0.5804,124145270.2,161840000.0,107.0,0.04,1100000.0,2.9555981701044485,214.5466088061488,23.181691308395365,103.06149084670122,2037.401252794005,19933.924271746248,1164.6464086542817,22.354260698942827,444.8953681865418,341.47770948053164,167.08899662040676,50.087,20.39,13.1511005053341,4727.96631394756,77708610.0
Angola,2001,12.48251552357922,9670938,0.5707,102707192.6,143580000.0,119.8,0.04,1200000.0,2.757888221851513,205.8435522358251,23.42783614665484,98.931003573466,2105.307071536616,19549.99040446563,1193.193166248269,23.129967856420105,459.8968897090314,355.15486708871475,172.86318420764482,51.274,19.78,13.5924865645304,4766.83673589953,77153549.0
Angola,2002,12.47227593533718,12598124,0.7191,119226099.6,164500000.0,110.0,0.05,1500000.0,2.410059190756289,197.46383360694264,23.47326393140501,88.80248714626167,2150.0674744791418,19069.24120888734,1206.1281378694596,23.83482381486067,466.1039957518971,365.6128654519935,177.19013873719044,52.461,19.09,14.0526333520494,5240.8394329332,76598488.0
Angola,2003,12.41722610692862,8988970,0.496,125496986.7,181040000.0,109.7,0.03,2800000.0,2.7512967262330994,191.7151953541498,23.840332670682937,104.69054038048267,2212.762988340692,18724.78535048548,1212.7369713337166,25.16502144679528,496.8620607038374,393.0347505840216,189.6547246528009,53.645,18.32,14.5355554664314,5218.20771212651,76043427.0
Angola,2004,12.430348520436969,18700613,0.9969,139574403.8,193160000.0,82.2,0.07,3500000.0,3.616254242489112,188.19941776353647,24.64064386421493,142.32776903521804,2336.0598413100074,18750.038764538192,1257.5775933713403,28.408688897085057,546.6004475476517,437.3706071967757,208.4302733323748,54.827,17.46,15.0462324536777,5593.24362419081,75488366.0
Angola,2005,12.28784330622528,19005991,0.978,138652962.8,191800000.0,59.2,0.06,2500000.0,4.441099617449358,178.79843954580818,24.794414706248432,180.2507446847889,2396.65111189721,18167.8732880874,1271.357839336613,29.353198313531347,581.6658236056016,476.4210068795072,218.1039884467436,56.0,16.56,15.588035614021,6210.2221878264,74933305.0
Angola,2006,12.191300081066087,22101650,1.0969,109970725.8,165860000.0,42.1,0.07,3300000.0,5.141974561611091,171.58701643992373,25.51882614988062,216.3881845143676,2504.8588300915853,17718.45829392956,1294.7712950109394,31.0173302833288,634.4358391150972,525.2445090492524,235.77804114733493,56.764,15.62,16.1625932461699,6681.10102767941,74378244.0
Angola,2007,12.07818265166181,24977271,1.1948,131857900.3,196180000.0,17.0,0.08,3900000.0,4.473579691206616,162.1299099443644,26.068380103089407,195.32049303209496,2616.890356190684,17128.924571757154,1327.4365773481402,32.77869460580174,661.6018098336804,542.2640643592711,248.12970307588407,57.524,14.68,16.7685569904548,7341.86519904765,73823183.0
Angola,2008,12.01219551262696,25486267,1.1747,110218444.8,173970000.0,20.2,0.08,5200000.0,3.7564316693767945,154.96293979669196,27.11574191686721,170.40641127536557,2759.296070060201,16574.708850482715,1355.5666137758533,34.87583575616924,702.1956918744505,570.4794567411999,266.58488318789256,58.282,13.740000000000002,17.4024512713564,7864.37457862612,73268122.0
Angola,2009,11.87288209746116,27564973,1.2243,113714827.0,180680000.0,35.3,0.09,5800000.0,3.2708931156157206,146.99131440232068,28.20946565579733,154.39136983459795,2898.821082144984,15877.02506660166,1366.063088670764,36.50531648441614,752.95445079423,608.3093369451033,289.3802590850678,59.034,12.86,18.0590960134756,7643.49578596548,72713061.0
Angola,2010,11.734616564561753,28864503,1.2358,116409664.1,186780000.0,12.7,0.09,6500000.0,3.115585301511937,139.01255356514744,29.41233997816851,153.48566035548103,3080.0252825407206,15301.141168743949,1403.5370669274228,39.56618262287854,812.8401328997229,664.0379647906956,313.5295956554803,59.783,12.03,18.7344565653325,7692.43428623311,72158000.0
Angola,2011,11.522309635662891,30329742,1.2522,148244155.9,220880000.0,11.55,0.09,7200000.0,2.982843925803245,130.53641470141045,30.98729105766268,153.52347237552607,3287.467132885024,14554.16527496596,1430.4704698043786,42.19382077753038,893.0324817264517,731.7241190404005,343.5697139117899,60.528,11.23,19.4278174380364,7675.44608452759,71602938.0
Angola,2012,11.281519754451107,33800624,1.3462,115828598.3,185500000.0,6.6,0.1,7200000.0,2.6895447766809024,121.63179331939244,33.03956189490364,144.78599154386907,3565.373102346969,13777.272154445132,1484.2852652172633,45.3479540253556,990.8270399720776,809.9546436621907,379.74419101395097,61.268,10.5,20.1395083019171,8036.69240208792,71047875.99999999
Angola,2013,10.99929243905115,33228583,1.2772,129858204.8,202250000.0,15.43,0.09,8199999.999999999,2.600311524824301,111.7046377259832,34.94178030730449,146.00728412681525,3837.700917426572,12846.390990381238,1532.4510328964684,47.61821067772386,1090.287119246643,897.6793020326928,415.67253669985416,62.002,9.86,20.8677195796904,8140.52597328045,70492814.0
Angola,2014,10.70123023213231,33296311,1.2359,112490513.0,183480000.0,13.21,0.09,8600000.0,2.4566704441049514,100.96082188738028,36.26385991772453,143.4465383910813,4066.718635685425,11837.022364482842,1574.9913833402788,48.10959547743951,1170.8932116655433,976.0222442454508,440.1487393477944,62.731,9.3,21.610470040908,8239.8306720725,69937752.00000001
Argentina,1990,6.05965475769948,112079088,3.436,307817364.8,329740000.0,1514.0,0.49,28400000.0,0.6791891357682612,12.8675215996981,36.8509132293721,201.4526423901449,11414.429770590748,3964.223283044085,459.4072306860163,5.81887987098774,4193.381241737056,5860.678723903871,1096.5963367829577,86.984,2.8600000000000003,11.9190145760024,14144.763670185,35204000.0
Argentina,1991,5.98398073340762,117505744,3.5523,306188041.4,334380000.0,9912.3,0.51,30000000.0,0.670106422616536,11.740073182748784,36.40395053651434,203.65689547220552,11510.071641081127,3692.873067826063,460.411938179321,5.86859570460818,4212.273093899966,5920.750690617507,1114.4242181519255,87.328,2.8100000000000005,12.0872301941396,15221.7921466357,35021400.0
Argentina,1992,5.91020151712185,121230584,3.6157,309697635.90000004,338740000.0,10085.8,0.54,32100000.0,0.6681297280529959,10.879406186277286,36.4793799409163,208.2691771191197,11764.192377921125,3490.7207924268205,441.1480400518566,5.97285581916111,4283.21654390739,6108.736464852999,1133.387650408859,87.542,2.7300000000000004,12.251778608465,16209.3259772191,34838800.0
Argentina,1993,5.799529599157649,117777485,3.4671,310102352.0,338810000.0,4380.5,0.52,35700000.0,0.6694209495491725,9.890047611858114,35.70938838414625,214.10630610244465,11753.011568429012,3239.8264836561666,428.23599385426,6.066136479477003,4226.421940965645,6198.326538478074,1108.0672647540164,87.752,2.6300000000000003,12.4128428868451,17312.0345746755,34656200.0
Argentina,1994,5.66605501450467,122229002,3.5529,314697400.5,348840000.0,7082.1,0.53,37100000.0,0.7012040658229227,8.878260718136854,34.413769944683864,230.40966722478376,11572.420992159485,2972.587300924346,410.553095272404,5.8016927772618425,4131.230498796921,6165.518037473808,1089.72733506387,87.96,2.52,12.570904632969,18092.0208138835,34473600.0
Argentina,1995,5.557957246580711,127764859,3.6684,315613699.9,351330000.0,10042.5,0.54,38300000.0,0.7223343007268156,8.229464037688166,34.07560643502361,243.74948784152147,11696.952480026624,2813.4382841780484,397.468396414786,5.682578890361099,4109.455949185848,6361.359490190382,1066.7355531867602,88.164,2.41,12.7263840624989,17362.5218025698,34291000.0
Argentina,1996,5.419113522027899,134762070,3.8234,309648989.2,351400000.0,4949.5,0.56,39500000.0,0.7193276807601183,7.616124295892104,33.473895576080565,249.205542391644,11732.930669426209,2659.8393714989024,388.9655854827023,5.869078896251748,4094.346997850659,6442.424028335813,1050.5305212524108,88.366,2.31,12.8791993247317,18104.6978094959,34108400.0
Argentina,1997,5.2539629631807205,137641464,3.8601,306252593.3,356310000.0,4369.0,0.57,40600000.0,0.6757640498423715,7.067480136575624,32.672798874318126,239.92439323404548,11692.93866847342,2521.2576964063114,372.2371788965564,5.9928532906230805,4007.484479896853,6541.176253054331,1005.972296569104,88.564,2.2100000000000004,13.0294034033815,19347.5370400793,33925800.0
Argentina,1998,5.11008805707958,139451896,3.8668,305839288.2,359590000.0,4374.9,0.58,42500000.0,0.762589115114721,6.640467445836326,32.13438660126323,276.9576985168871,11730.033175800796,2417.488968181978,372.42015118307984,6.112817726360984,3924.331719136026,6741.991721445205,962.1344648270156,88.759,2.12,13.1777625525726,19866.2450529656,33743200.0
Argentina,1999,4.9645037724296905,147285131,4.0388,310691976.8,367050000.0,4957.0,0.6,41100000.0,0.7625457248922556,6.195990113988553,31.376685833087624,282.9134033969596,11672.182626554351,2299.826138655628,348.5509555950871,6.022852470305766,3839.4272015012193,6833.428575613578,927.6664447711194,88.952,2.04,13.3253010023057,18981.1683827308,33560600.0
Argentina,2000,4.77610571536137,142358347,3.861,307564015.0,366340000.0,3383.0,0.56,40300000.0,0.7018056546483615,5.547372443222478,29.491954492809747,266.10961013676786,11170.94421559668,2096.836414000388,326.6720950073462,5.788296642521877,3625.785276154428,6611.268452015161,867.5397059139974,89.142,1.96,13.4727703905082,18625.2835537811,33378000.0
Argentina,2001,4.63775744451707,134003944,3.5949,324390386.1,383270000.0,3841.0,0.53,36600000.0,0.6689710836797511,5.137875595244399,28.75268007437961,259.2682696397205,11092.976048789063,1978.2619567985312,319.2073352691285,5.893709418774413,3564.858646720625,6632.596341961821,829.6882850584456,89.329,1.9,13.6207038429636,17610.7553863202,33061600.0
Argentina,2002,4.52100251022042,124392348,3.3011,339649266.6,386170000.0,2386.0,0.48,34100000.0,0.6971175083442408,4.817315285049417,28.413099358376744,275.9383536058238,11162.626265156568,1889.1694759111824,334.20597117032946,6.0724692492726176,3572.72439821466,6723.891132423255,801.6706477048639,89.51,1.83,13.7690944169782,15523.0387763102,32745200.0
Argentina,2003,4.41585370934175,134631008,3.5347,357255665.29999995,408490000.0,2835.5,0.49,35000000.0,0.7075431407761898,4.486258220676328,27.880121573757386,285.71350729342214,11161.57982008313,1793.45782804751,339.0449810071133,5.9381844049966,3518.505783214412,6816.004060197431,767.8003185525865,89.686,1.77,13.9174937607109,16714.6701331846,32428800.0
Argentina,2004,4.3071128056679004,157043391,4.0799,374901646.2,436710000.0,2784.1,0.55,37900000.0,0.7051760450270551,4.025438238684867,26.46305606923936,290.91669381792263,10802.373765448412,1641.470801659603,319.82151569056094,5.813711624055005,3381.786145066779,6662.15817460281,723.7109122821305,89.86,1.7100000000000002,14.0651553519032,18032.6114274365,32112400.0
Argentina,2005,4.24304394030375,161434200,4.1507,367495973.2,428510000.0,2208.6,0.55,39600000.0,0.8265153618036316,3.61829355483752,25.34530536047572,349.5963564869418,10558.003332856544,1505.9238349056095,288.7210181887388,6.095161567354776,3323.4303020012376,6586.814331435022,702.5388761511382,90.031,1.65,14.2116659175866,19426.4401434847,31796000.0
Argentina,2006,4.20169358330046,174608992,4.4441,365642481.1,462740000.0,2215.5,0.57,41800000.0,0.867521275211252,3.30754936543237,24.91348313719144,376.7742026578753,10601.762139787155,1406.5564673976312,278.8531778424236,6.301541192352787,3333.945821524567,6663.988483590115,695.4473182955691,90.2,1.6100000000000003,14.3567141327662,20777.6527103251,31479600.0
Argentina,2007,4.20735892657392,174245760,4.3908,357970338.2,465580000.0,1199.7,0.55,42500000.0,0.9174929538497965,3.0957585408568526,25.33543370125161,408.8589774278191,11024.63474712096,1347.1737535895252,296.3800140552688,6.35011459561203,3461.842369162248,6962.058674139772,706.862552595875,90.366,1.57,14.5008397005141,22424.1177287545,31163200.0
Argentina,2008,4.14889101519397,188106000,4.6932,365245207.9,482380000.0,654.8,0.59,45100000.0,0.7421684300260046,2.7468560269075795,24.54462044100442,339.1242539632974,10913.608405494484,1222.2191168276806,303.7075209871446,6.439222792952527,3433.8673561903547,6810.832216773713,697.8863427136473,90.53,1.5300000000000002,14.6454874318977,23103.4565215341,30846800.0
Argentina,2009,4.14850510660488,178949200,4.4204,354909988.5,469510000.0,395.4,0.57,40600000.0,0.7421389267202546,2.514794855107034,24.47473060678536,347.78924260053736,11122.370777020496,1144.12954537272,298.56052518458154,6.65452697504739,3487.924913039192,6964.045544088944,712.974510333271,90.691,1.4900000000000002,14.792609320018,21519.8936160174,30530400.0
Argentina,2010,4.15240427082313,186733136,4.5661,332180460.8,451700000.0,780.8,0.56,43400000.0,0.7574626241571654,2.344676743836132,24.68363887947403,363.6299655784873,11470.923768343277,1091.2378557553675,296.71048742913314,6.252483468211977,3515.911064573692,7312.211334329798,703.4683641209298,90.849,1.4400000000000002,14.904301546759,23521.2701750961,30214000.0
Argentina,2011,4.17885767895586,190273774,4.6048,324314915.7,460120000.0,831.16,0.55,49300000.0,0.8515196309139211,2.182931743413381,24.800232149078028,417.4978152600428,11753.771157412615,1036.2388343015073,287.0405862165601,6.165160863372434,3593.397298734113,7573.760384759981,710.9055420986317,90.99,1.39,15.0771515955406,24647.6292739541,29990600.0
Argentina,2012,4.2111643109456,191714848,4.5914,337579558.0,478030000.0,855.29,0.55,48800000.0,0.9577258274445912,2.0241276967741784,24.871346220955665,478.8561309175189,12010.957549230576,979.1585988058551,269.5752341183479,5.8940377141349165,3703.236762363064,7789.569595952583,721.538049999972,91.121,1.33,15.2495426957383,24118.8675158912,29767200.0
Argentina,2013,4.22789071435946,190133373,4.506,331618292.9,466520000.0,497.7,0.54,45700000.0,0.8673940112278807,1.8948222237414865,25.103124891603056,441.9148118077888,12358.97365967252,934.590651369586,267.6225896925354,5.941288160046308,3779.1899800048777,8018.807231641974,729.327381980875,91.249,1.27,15.421160233713,24424.1364465071,29543800.0
Armenia,1995,13.85389905770162,3433180,1.0671,2183994.9,6800000.0,201.8,0.01,100000.0,4.0711284726920525,41.957329473283,97.60676587464016,96.63610929001852,2479.0216537799606,1046.7355245445856,126.97312080970492,3.3638238113797083,1129.9176761775082,1119.5091917246205,195.8939505467689,66.057,3.89,113.008394801545,3008.23332068624,333685.0
Armenia,1996,13.88424651962468,2595440,0.8192,2188776.8,5680000.0,196.5,0.01,100000.0,3.783235645811173,41.22519979521983,97.265574121555,91.96957138470994,2517.822330006637,1046.7941563073168,114.008194707557,2.8737474138528545,1134.3537820356885,1162.823069297894,195.73310793635085,65.781,3.71,111.282507903056,3234.06962110572,333476.0
Armenia,1997,13.7723415021078,3269238,1.0435,2218402.6,6410000.0,191.2,0.01,100000.0,3.3591957208853978,38.26007290681857,92.51766031277424,84.21553427852983,2446.997490655161,991.203649213536,101.49866112837262,2.572447354702121,1068.2292158431158,1171.571977841901,187.3407227656018,65.504,3.54,110.048507200562,3378.94443074421,333267.0
Armenia,1998,13.700920879032822,3397212,1.0928,2086033.6,6340000.0,185.9,0.01,100000.0,3.172155640658055,36.27169149109,90.64288041377915,81.75487000432457,2447.2906540205663,958.8576552204172,91.13004366932763,2.3593624996550098,1016.2241910118064,1236.248942932276,183.08298391182163,65.226,3.38,109.19181594661,3654.05296834871,333058.00000000006
Armenia,1999,13.710073455821409,3049535,0.9872,2080752.5,5750000.0,9.8,0.01,100000.0,3.318167949960848,34.58012146098788,90.67409139354614,87.38506963996628,2498.294128033135,932.7453268599156,83.36860966740011,2.138931380906926,991.7995774730688,1323.914605474752,184.45747367697857,64.947,3.2200000000000006,108.500878117316,3798.67375035142,332849.0
Armenia,2000,13.65055806424483,3491407,1.1374,2175370.3,6130000.0,25.7,0.01,600000.0,3.304892588971982,32.025690114548055,88.53085688457656,89.94755179655813,2518.2119105650745,892.1410922917695,76.72393441338714,1.8338120804905425,947.3093195182933,1399.786706255945,182.50569009351628,64.666,3.0700000000000003,107.818651211802,4048.24990407114,332640.0
Armenia,2001,13.54470102694686,3532701,1.158,2218466.8,6300000.0,164.4,0.01,600000.0,3.0015669164483767,29.77902486344607,89.2884826437445,84.38018991470425,2624.50468721463,857.2601467550714,72.1647889608316,1.5852367891516652,948.6958419083788,1495.8438151391676,190.5951943317996,64.385,2.92,107.154408148929,4464.38583116475,332431.99999999994
Armenia,2002,13.41296742958025,3076793,1.0141,2288860.1,5920000.0,174.4,0.01,500000.0,3.0362106706805374,26.619708433424545,90.50939676116552,87.4515533429544,2730.060805671403,786.6111458824615,68.1060173770087,1.650416914789599,949.0525108164516,1606.306227304607,192.39718660150177,64.236,2.78,106.567474534598,5081.51855787396,332224.0
Armenia,2003,13.2456197309385,3455560,1.145,2407650.2,6370000.0,174.4,0.01,600000.0,3.0557828978603627,23.345313734640715,92.77778473934296,89.19786769354202,2857.360824563368,705.235834583658,66.25944147955917,1.82106704341836,963.382726939397,1713.758940379363,201.3365164151748,64.137,2.64,106.004144713734,5823.716092618,332015.99999999994
Armenia,2004,13.021334119053,3691197,1.2301,2706976.5,6780000.0,114.6,0.01,600000.0,3.092742700061603,19.52056269110109,92.646483659779,90.83498540247663,2905.5989215196378,601.0796542865679,66.15018041972128,1.8894255100822104,976.2426230377694,1744.9884453236027,207.163232630942,64.038,2.51,105.399192132069,6472.14199852835,331808.00000000006
Armenia,2005,12.86689516654852,4376169,1.4679,2744438.8000000003,7430000.0,87.0,0.01,700000.0,3.124716246734123,16.469960019009935,93.239827644293,94.1189676454332,3013.4151231740943,523.3494333460532,65.1957879329955,1.82948791715921,992.3586565438092,1833.286644415736,214.8635140098277,63.938,2.39,104.715911485774,7419.87119017403,331600.0
Armenia,2006,12.777332965445453,4401590,1.4879,3176743.7,7950000.0,62.8,0.01,700000.0,3.346972392954308,13.866147840915383,94.17622442215576,102.96291229287372,3129.3390945798487,453.4876300451864,62.98910790815064,1.7700761259048414,1004.4837505430818,1934.7188081653665,228.3402641302139,63.839,2.27,103.909413417633,8464.48572583781,331392.0
Armenia,2007,12.67131949034544,5100210,1.7391,3315795.9,8570000.0,29.4,0.02,1100000.0,3.7206834157422106,11.05666235718029,92.8588814503653,116.78579965581298,3149.025172374876,369.5946130300776,62.08287182481955,1.812074418614218,972.570473397026,2003.725511777758,225.62004061247097,63.739,2.16,103.007200561995,9708.41539720344,331184.0
Armenia,2008,12.567689807201878,5574790,1.9173,3347222.0,9140000.0,18.4,0.02,1300000.0,3.776936877191449,8.884817516468132,94.30431136380474,120.6150116737276,3245.3337917202552,301.687657375838,61.393594589782026,1.7474603461122336,973.1127962357168,2104.1580136882794,225.53693853409496,63.64,2.0500000000000003,102.129083245522,10467.5298136022,330976.0
Armenia,2009,12.428171456686847,4363332,1.5108,3172839.8000000003,8050000.000000001,24.9,0.01,1100000.0,3.612328585874028,7.003425898255414,94.06442370740146,116.54978176041536,3262.7441197194894,239.943432091839,61.56132235017193,1.7953027216148263,953.2266059927598,2142.965811590729,219.74485882462835,63.54,1.95,101.443414120126,9052.38354922249,330768.0
Armenia,2010,12.26432944998489,4252750,1.478,3156636.6,7830000.0,7.1,0.01,1300000.0,3.312624226235436,5.693845413890525,92.87310705145082,109.51013173375831,3279.605805742425,198.95733791913787,60.23652314081296,1.7391970596510196,920.0867135179166,2195.4090401009603,211.64446365684137,63.44,1.85,101.064769933263,9286.19732701296,330560.0
Armenia,2011,12.22173955189676,4968878,1.7274,2789200.0,8260000.0,7.5,0.01,1300000.0,3.525530392853093,4.813795623713324,91.39801940111818,119.40801799171363,3289.7491651605246,171.57703280499538,58.81495797364195,1.6419909499667311,924.5419400123244,2222.375877786528,201.7824164297795,63.34,1.7600000000000002,101.037442922374,9725.27822960819,330352.0
