,Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport
774,El Salvador,2000,9.97779516355122,5670975,0.9632,5964345.7,11660000.0,107.7,0.02,2500000.0
775,El Salvador,2001,9.48559257138866,5857395,0.9883,6325562.1,12370000.0,121.2,0.02,2500000.0
776,El Salvador,2002,9.37516525898388,6069883,1.0181,6421470.1,12560000.0,108.1,0.02,2500000.0
777,El Salvador,2003,9.02250863009227,6434851,1.0735,6306165.3,12930000.0,105.2,0.02,2700000.0
778,El Salvador,2004,8.77659896682871,6253812,1.0382,6550818.0,13020000.0,81.1,0.02,2800000.0
779,El Salvador,2005,8.5291015332619,6297707,1.0406,6623470.4,13540000.0,138.7,0.02,3100000.0
780,El Salvador,2006,8.42667634337639,6717812,1.105,6750138.8,13840000.0,84.9,0.02,2900000.0
781,El Salvador,2007,8.31100704696582,6845580,1.1212,6774605.0,14450000.0,51.4,0.02,3200000.0
782,El Salvador,2008,8.18699720042097,6404717,1.0445,6714915.600000001,13800000.0,25.4,0.02,3000000.0
783,El Salvador,2009,8.08806211229629,6312459,1.0251,6646079.2,13500000.0,11.9,0.02,3100000.0
784,El Salvador,2010,8.003125145063091,6318629,1.0218,6469576.4,13220000.0,11.5,0.02,3000000.0
785,El Salvador,2011,7.95606154420221,6499405,1.0465,6217118.9,13020000.0,9.55,0.02,3100000.0
786,El Salvador,2012,7.252641585876731,6471882,1.0375,6511435.9,13200000.0,9.32,0.02,2700000.0
787,El Salvador,2013,7.28460649355552,6094472,0.9726,6240233.800000001,12430000.0,8.08,0.02,2800000.0
788,El Salvador,2014,7.195614350346579,6151155,0.9771,6521872.100000001,12700000.0,8.54,0.02,2800000.0
789,Eritrea,1995,13.089227865872068,822787,0.3733,4738986.5,7920000.0,54.0,0.0,300000.0
790,Eritrea,1996,12.96847002913741,898479,0.4091,5111034.7,8450000.0,43.2,0.0,400000.0
791,Eritrea,1997,12.93489825286912,808466,0.3683,5561564.0,8880000.0,42.7,0.0,400000.0
792,Eritrea,1998,12.6648147522984,586169,0.2657,5807555.2,8890000.0,26.8,0.0,200000.0
793,Eritrea,1999,10.24339036697246,615453,0.2751,5885456.399999999,9010000.0,26.5,0.0,200000.0
794,Eritrea,2000,12.500849770838348,604433,0.2637,6009035.199999999,9110000.0,51.4,0.0,200000.0
795,Eritrea,2005,13.25059353679968,768953,0.272,6089428.100000001,7670000.0,31.3,0.0,200000.0
796,Eritrea,2006,13.40926368817684,548946,0.1881,5933444.5,7470000.0,5.1,0.0,100000.0
797,Eritrea,2007,13.55654888483888,563359,0.188,6183070.899999999,7910000.0,4.0,0.0,100000.0
798,Eritrea,2008,13.64695473954731,409357,0.1337,6175855.2,7920000.0,3.8,0.0,100000.0
799,Eritrea,2009,13.7250713560502,497314,0.1594,6343493.1,8170000.0,3.15,0.0,100000.0
800,Eritrea,2010,13.79195331798288,497337,0.1569,6133899.0,8100000.0,1.12,0.0,100000.0
801,Eritrea,2011,13.819168619540982,555834,0.1729,6303207.300000001,8289999.999999999,0.96,0.0,200000.0
802,Eritrea,2012,13.89659425178696,604565,0.186,6348929.0,8170000.0,1.01,0.0,200000.0
803,Eritrea,2013,13.96478585153833,620806,0.1892,6406460.100000001,8140000.000000001,1.02,0.0,200000.0
804,Estonia,1991,5.62259129536218,33823325,21.8466,8548780.0,31430000.0,0.0,0.15,2200000.0
805,Estonia,1995,4.80376452363917,18212950,12.7094,6332611.6,15320000.0,765.0,0.08,1400000.0
806,Estonia,1996,4.58039758516298,19134482,13.4965,6333324.5,16160000.0,-442.0,0.08,1500000.0
807,Estonia,1997,4.36605278929248,18645053,13.2265,6047250.0,15740000.0,56.0,0.08,1600000.0
808,Estonia,1998,4.18638567441379,16916908,12.0289,6092372.9,15210000.0,55.7,0.07,1700000.0
809,Estonia,1999,3.98582149376805,15911694,11.3349,5804494.3,13980000.0,57.8,0.06,1700000.0
810,Estonia,2000,3.84976027431246,15485187,11.0679,5881966.9,13550000.0,17.0,0.06,1600000.0
811,Estonia,2001,3.74263914860756,15866332,11.4004,6228316.399999999,21370000.0,1.3,0.06,2000000.0
812,Estonia,2002,3.6392569575254696,15348893,11.1004,6283665.5,21330000.0,1.8,0.06,2100000.0
813,Estonia,2003,3.53568393338206,17234693,12.5535,6115610.7,23010000.0,3.8,0.06,2000000.0
814,Ethiopia,1991,14.54190960461928,2958472,0.0596,86171028.6,104460000.0,12.6,0.01,900000.0
815,Ethiopia,1995,14.17303933776177,2505953,0.0439,86273496.0,107110000.0,48.6,0.01,1100000.0
816,Ethiopia,1996,14.04892108549711,2794189,0.0475,82580853.1,104080000.0,47.7,0.01,1200000.0
817,Ethiopia,1997,13.99581443073944,2980158,0.0491,84202361.7,106800000.0,50.7,0.01,1300000.0
818,Ethiopia,1998,14.007019718664928,3147422,0.0504,91948620.2,116950000.0,61.8,0.01,1400000.0
819,Ethiopia,1999,13.64732298960918,3094276,0.0481,92089173.4,117930000.0,56.2,0.01,1500000.0
820,Ethiopia,2000,13.397967962447972,3462855,0.0523,84572447.9,111270000.0,58.0,0.01,1600000.0
821,Ethiopia,2001,13.83006098185339,4264586,0.0626,94635951.4,122340000.0,54.7,0.02,2000000.0
822,Ethiopia,2002,13.88911959126828,4431687,0.0632,110554068.4,141710000.0,86.6,0.02,2100000.0
823,Ethiopia,2003,13.91393188559994,4870232,0.0675,106745255.1,136700000.0,39.7,0.02,2200000.0
824,Ethiopia,2004,14.00195217964944,5158551,0.0695,107559184.3,138170000.0,23.7,0.02,2300000.0
825,Ethiopia,2005,14.232745119888248,4956129,0.0649,101413784.2,132560000.0,22.0,0.02,2200000.0
826,Ethiopia,2006,14.362036960259331,5318177,0.0678,114705106.9,144580000.0,13.1,0.02,2300000.0
827,Ethiopia,2007,14.58892121395058,5839596,0.0724,112884019.9,144730000.0,5.0,0.02,2600000.0
828,Ethiopia,2008,14.76362655892269,6417597,0.0774,125275076.6,157420000.0,4.3,0.02,2600000.0
829,Ethiopia,2009,14.823307529449082,6453445,0.0757,127356233.2,160680000.0,2.1,0.02,2800000.0
830,Ethiopia,2010,14.88839375221668,6336871,0.0723,132122806.4,164860000.0,11.0,0.02,2900000.0
831,Ethiopia,2011,15.02701904102135,7402480,0.0821,123316705.2,150380000.0,11.28,0.02,3000000.0
832,Ethiopia,2012,15.056578190154,8108686,0.0874,135163950.2,166220000.0,10.8,0.02,3400000.0
833,Ethiopia,2013,15.01401470631758,9781029,0.1025,142453045.8,177130000.0,5.46,0.03,4000000.0
834,Finland,1990,2.71798776537691,56968380,11.4023,29566814.1,45100000.0,2615.0,0.25,11700000.0
835,Finland,1991,2.62054798560792,55230404,11.004,28877614.1,45070000.0,1718.3,0.24,11400000.0
836,Finland,1992,2.5365837368237503,54284403,10.7602,28082714.1,41930000.0,927.5,0.24,11400000.0
837,Finland,1993,2.45409599392624,56348154,11.1101,28114014.1,43180000.0,1144.0,0.25,11100000.0
838,Finland,1994,2.34318145718245,61711042,12.1071,28825818.9,49810000.0,593.4,0.27,11600000.0
839,Gabon,1991,11.80797632314183,4521703,4.6339,3921695.7,8940000.0,10.4,0.02,400000.0
840,Gabon,1993,11.04586172334201,4974695,4.8309,3836045.7,9160000.0,14.2,0.02,400000.0
841,Gabon,1994,10.734658978289389,4374933,4.138,3660355.7,8880000.0,13.6,0.02,300000.0
842,Gabon,1995,10.514436987861831,4606046,4.2454,3785161.4,8700000.0,9.3,0.02,300000.0
843,Gabon,1996,10.1384904267058,4754184,4.2717,3332543.2,7930000.0,13.5,0.02,300000.0
844,Gabon,1997,9.9023718224466,4774817,4.1835,3174995.0,7770000.0,14.0,0.02,400000.0
845,Gabon,1998,9.59809514724582,4956206,4.2359,3152971.0,7590000.0,14.0,0.02,400000.0
846,Gabon,1999,9.27492917478915,4788392,3.9935,3008817.4,7210000.0,9.7,0.02,400000.0
847,Gabon,2000,9.05836292200494,4668567,3.8007,2696652.6,6820000.0,16.2,0.02,300000.0
848,Gabon,2001,8.83391099745154,4771911,3.7932,2834150.1,6800000.0,8.4,0.02,400000.0
849,Gabon,2002,8.60869921070865,4543849,3.527,3022528.3,6650000.0,6.9,0.02,400000.0
850,Gabon,2003,8.44098498684566,4614161,3.4957,3258710.4,6870000.0,6.9,0.02,400000.0
851,Gabon,2004,8.36135468424254,4657891,3.4406,3507212.1,7380000.0,6.2,0.02,400000.0
852,Gabon,2005,8.432008562040389,4858905,3.4942,3210723.9,7500000.0,3.6,0.02,400000.0
853,Gabon,2006,8.48762265582275,4143462,2.8972,3106408.3,7210000.0,4.5,0.01,400000.0
854,Gabon,2007,8.41072577156925,4089598,2.7772,3060935.9,7330000.0,4.1,0.01,400000.0
855,Gabon,2008,8.32500983816648,4162834,2.7413,3882944.3,8270000.0,5.2,0.01,400000.0
856,Gabon,2009,8.27904929123798,4232845,2.6979,2551648.4,7080000.0,29.7,0.01,400000.0
857,Gabon,2010,8.238771565948099,4783240,2.9451,2931521.3,7980000.0,30.6,0.01,600000.0
858,Gabon,2011,8.26440041051799,4930245,2.9266,3361998.2,-85070000.0,45.95,0.01,700000.0
859,Gabon,2012,8.34978849595702,5033862,2.877,2944850.4,-85260000.0,30.25,0.01,800000.0
860,Gabon,2013,8.462412449664109,5269051,2.8998,3280526.4,-84880000.0,28.6,0.01,800000.0
861,Georgia,1991,14.68282208716236,15869490,2.9536,8638586.611,37820000.0,94.8,0.07,2800000.0
862,Georgia,1994,14.88716685724395,6067844,1.1904,5955575.1,16200000.0,53.2,0.03,1500000.0
863,Georgia,1995,14.83289507479867,2290286,0.4602,5617825.100000001,12720000.0,77.8,0.01,1000000.0
864,Georgia,1996,14.856120047660578,4053812,0.8364,5798550.2,11090000.0,79.6,0.02,2500000.0
865,Georgia,1997,14.85717947752072,4426263,0.9398,5811554.2,10420000.0,86.7,0.02,1900000.0
866,Georgia,1998,14.816463232985292,4939172,1.0795,5583232.1,9900000.0,69.9,0.02,1200000.0
867,Georgia,1999,14.871777330654051,4310981,0.9673,5732635.100000001,9630000.0,62.9,0.02,1100000.0
868,Georgia,2000,14.865454106308787,4500388,1.0317,5844699.5,9950000.0,65.9,0.02,1000000.0
869,Georgia,2001,14.61653500563731,3732319,0.8686,5540419.100000001,8140000.000000001,68.1,0.01,1200000.0
870,Georgia,2002,14.25105807590588,3351955,0.7871,5696911.7,7460000.0,64.3,0.01,1200000.0
871,Georgia,2003,13.93409329269874,3735201,0.8812,5855509.9,8010000.0,61.1,0.01,1200000.0
872,Georgia,2004,13.5225657636217,4275506,1.0118,5815655.300000001,8119999.999999999,55.8,0.01,1200000.0
873,Georgia,2005,13.171029597819569,5017588,1.1918,6096783.0,8790000.0,34.4,0.02,1500000.0
874,Georgia,2006,12.970927827958208,6096712,1.4552,5864227.0,9100000.0,14.6,0.02,1600000.0
875,Georgia,2007,12.865052722549338,6365351,1.5276,5879147.1,9920000.0,6.3,0.02,2100000.0
876,Georgia,2008,12.35037174459917,5308807,1.2815,5584676.800000001,9030000.0,5.9,0.02,1700000.0
877,Georgia,2009,12.27418495992816,6135626,1.4894,5436511.699999999,9750000.0,4.6,0.02,2200000.0
878,Georgia,2010,11.85100479832347,6208043,1.5145,5533045.600000001,9490000.0,5.9,0.02,2300000.0
879,Georgia,2011,11.4069161418967,7804526,1.9124,5842283.2,14420000.0,4.31,0.02,2300000.0
880,Georgia,2012,10.76408812127884,8251811,2.0304,6297409.3,15250000.0,2.66,0.02,2500000.0
881,Georgia,2013,10.36617303741435,8009298,1.9782,6409623.0,15540000.0,1.38,0.02,2800000.0
882,Georgia,2014,10.05298904662792,8934398,2.2141,6568764.4,16500000.0,0.1,0.03,3300000.0
883,Ghana,1990,14.57671456628117,3790882,0.2566,6000945.1,34350000.0,114.7,0.02,1600000.0
884,Ghana,1991,14.34949036252276,4209288,0.2768,6386175.1,34680000.0,107.2,0.02,1500000.0
885,Ghana,1992,14.15968916210211,3661745,0.2339,6382475.1,35400000.0,78.2,0.02,1800000.0
886,Ghana,1993,13.980594763484818,4309505,0.2676,6499175.100000001,35860000.0,28.2,0.02,1800000.0
887,Ghana,1994,13.615449337904709,5088912,0.3073,6667905.1,36310000.0,46.7,0.02,1900000.0
888,Ghana,1995,13.49442710411215,5153605,0.3029,6874994.5,36910000.0,48.6,0.02,2000000.0
889,Ghana,1996,13.424126770597711,5468649,0.3132,6885646.399999999,36940000.0,15.7,0.02,2200000.0
890,Ghana,1997,13.34135583493442,6204804,0.3465,7499790.5,38320000.0,51.5,0.03,2300000.0
891,Ghana,1998,13.32438329363757,6244973,0.3402,8659685.200000001,41940000.0,55.1,0.03,2800000.0
892,Ghana,1999,13.25150599291404,6370451,0.3386,8253165.5,40970000.0,54.7,0.03,3100000.0
893,Ghana,2000,13.21061417380851,6101182,0.3165,8582700.4,41760000.0,56.7,0.02,2900000.0
894,Ghana,2001,13.13507465855705,6733777,0.3408,8760082.5,59880000.0,41.1,0.03,2900000.0
895,Ghana,2002,13.159037132825391,7232698,0.3572,8126974.799999999,61100000.0,24.0,0.03,3400000.0
896,Ghana,2003,13.07880805584594,7438500,0.3585,8111977.6,61180000.0,37.7,0.03,3100000.0
897,Ghana,2004,13.07990983028251,7153326,0.3363,8713026.299999999,60030000.0,47.5,0.02,3600000.0
898,Ghana,2005,13.1338863482313,6802875,0.3118,8740457.899999999,63070000.0,25.2,0.02,3600000.0
899,Ghana,2006,13.24489422849537,9159489,0.4093,9003802.0,19080000.0,34.2,0.03,3600000.0
900,Ghana,2007,13.20764060775858,9618768,0.4189,9364586.0,19820000.0,23.6,0.03,3800000.0
901,Ghana,2008,13.12487120288361,8925351,0.3788,9478626.7,19220000.0,21.6,0.03,3700000.0
902,Ghana,2009,13.072311414976252,7497608,0.3102,10285316.6,21010000.0,80.7,0.02,5000000.0
903,Ghana,2010,13.10441546367257,9709648,0.3918,10481224.8,23160000.0,37.2,0.03,5100000.0
904,Ghana,2011,13.291737832175802,11226017,0.4422,11067871.7,42290000.0,30.71,0.03,5700000.0
905,Ghana,2012,13.37501926022163,14315347,0.5507,11746415.3,44700000.0,27.19,0.04,6800000.0
906,Ghana,2013,13.416664329202549,14179876,0.5329,12221640.4,47720000.0,25.39,0.04,7200000.0
907,Guatemala,1990,14.701571310204187,4972245,0.5367,26448886.1,28930000.0,360.9,0.02,1700000.0
908,Guatemala,1991,14.81159654970516,4951134,0.5221,26768557.1,29390000.0,370.1,0.02,1800000.0
909,Guatemala,1992,14.97927036595682,5919209,0.6097,27332621.4,30650000.0,370.1,0.03,1900000.0
910,Guatemala,1993,15.18467110347595,5577778,0.5612,27645518.8,31410000.0,370.1,0.02,2000000.0
911,Guatemala,1994,15.11745988363998,6751174,0.6637,27795999.2,31740000.0,344.2,0.03,2200000.0
912,Guatemala,1995,15.00497060388123,7078550,0.6801,28094172.1,32900000.0,489.2,0.03,2700000.0
913,Guatemala,1996,15.02354056129976,6571124,0.6172,27629263.3,32300000.0,505.6,0.03,2700000.0
914,Guatemala,1997,15.05122679817533,7501859,0.689,27649766.6,32780000.0,749.5,0.03,2900000.0
915,Guatemala,1998,15.02720086989337,8639397,0.776,29705931.3,36610000.0,789.8,0.04,3400000.0
916,Guatemala,1999,15.045504974811742,8805825,0.7733,28518861.8,35330000.0,720.2,0.04,3600000.0
917,Guatemala,2000,14.69699678408381,9764762,0.8381,29459680.0,37860000.0,891.1,0.04,3800000.0
918,Guatemala,2001,14.22892011200907,10233260,0.8581,27778651.0,37090000.0,1055.4,0.04,4100000.0
919,Guatemala,2002,13.78381802993374,10721662,0.8782,29172294.3,38950000.0,952.5,0.04,4400000.0
920,Guatemala,2003,13.407790407406232,10447951,0.8358,33466657.8,44040000.0,677.0,0.04,4900000.0
921,Guatemala,2004,13.14303880733381,11180307,0.8737,28557079.8,39110000.0,556.1,0.04,4700000.0
922,Guatemala,2005,12.610120809570798,12109271,0.9247,32480265.5,43820000.0,586.9,0.04,5100000.0
923,Guatemala,2006,12.45326935954853,12176554,0.9089,28049466.6,41330000.0,355.8,0.04,5200000.0
924,Guatemala,2007,12.25253277172075,12144909,0.8865,30070711.0,44360000.0,302.9,0.04,5500000.0
925,Guatemala,2008,12.0004078879859,10893166,0.7777,29144794.1,41760000.0,184.4,0.03,5000000.0
926,Guatemala,2009,11.7664358133567,11442047,0.7992,30752946.6,44020000.0,249.3,0.04,5600000.0
927,Guatemala,2010,11.77849604842803,11097682,0.7585,30383152.9,43210000.0,256.2,0.03,5700000.0
928,Guatemala,2011,11.77262622641379,11237312,0.7517,29694961.9,35340000.0,221.0,0.03,5600000.0
929,Guatemala,2012,11.71174764023092,11557767,0.7569,30114814.3,35910000.0,148.48,0.03,5600000.0
930,Guatemala,2013,11.59943868176731,12783614,0.8197,31518621.0,37790000.0,249.98,0.04,5900000.0
931,Guatemala,2014,11.47778403226687,13785180,0.8657,31152066.8,38090000.0,229.36,0.04,6500000.0
932,Haiti,1991,17.0267521292691,976137,0.136,4661259.9,5440000.0,0.0,0.0,400000.0
933,Haiti,1995,16.104678614105918,875696,0.1131,4985277.100000001,5790000.0,170.5,0.0,500000.0
934,Haiti,1996,15.87160141726949,1018592,0.1291,5102633.4,6110000.0,170.5,0.0,600000.0
935,Haiti,1997,15.77085001191683,1348352,0.1679,5377460.100000001,6520000.0,170.5,0.01,600000.0
936,Haiti,1998,15.52416122068461,1234768,0.151,5485283.4,6620000.0,0.2,0.01,600000.0
937,Haiti,1999,15.546736152124549,1271408,0.1528,5559862.0,6770000.0,0.2,0.01,700000.0
938,Haiti,2000,15.498292487900253,1634144,0.1931,5950397.6,7170000.0,185.7,0.01,700000.0
939,Haiti,2001,15.51496849552328,1471293,0.1709,6022002.8,7410000.0,185.7,0.01,800000.0
940,Haiti,2002,15.48275795327011,1785235,0.2039,6084544.2,7660000.0,197.7,0.01,800000.0
941,Haiti,2003,15.48895631141697,1700183,0.191,6132965.8,7610000.0,121.0,0.01,800000.0
942,Haiti,2004,14.86190878827619,1651995,0.1826,6183274.4,7930000.0,140.6,0.01,1100000.0
943,Haiti,2005,15.532441141048208,1724339,0.1875,6286691.8,8090000.0,85.5,0.01,1200000.0
944,Haiti,2006,15.62372869562519,1752042,0.1875,6315818.3,8119999.999999999,54.8,0.01,1200000.0
945,Haiti,2007,15.72867224851218,1772405,0.1867,6385944.399999999,8500000.0,9.4,0.01,1300000.0
946,Haiti,2008,15.71785637667456,1760637,0.1825,6415664.0,8540000.0,3.7,0.01,1300000.0
947,Haiti,2009,15.82363564978981,1888301,0.1927,6488166.399999999,8520000.0,3.85,0.01,1300000.0
948,Haiti,2010,5.924997011823789,2136827,0.2148,6504514.0,8490000.0,3.41,0.01,1100000.0
949,Haiti,2011,15.5292269088983,2272898,0.225,6557869.4,8530000.0,4.24,0.01,1100000.0
950,Haiti,2012,15.99859409893287,2264181,0.2209,6617624.7,8560000.0,5.15,0.01,1000000.0
951,Haiti,2013,15.99114641097302,2706250,0.2602,6667225.4,8730000.0,1.95,0.01,900000.0
952,Honduras,1991,13.47762778795254,2438592,0.4783,48554315.4,53640000.0,0.0,0.01,1000000.0
953,Honduras,1994,13.386288223968428,3161731,0.5698,48757790.2,54470000.0,114.8,0.01,1500000.0
954,Honduras,1995,13.669800474755188,3766619,0.6598,48683102.7,55290000.0,369.2,0.02,1500000.0
955,Honduras,1996,13.795055512340628,3816897,0.6497,47885027.2,53930000.0,779.5,0.02,1500000.0
956,Honduras,1997,13.63106735095854,3944794,0.6525,48261003.2,54250000.0,620.7,0.02,1600000.0
957,Honduras,1998,10.33484195714674,4737307,0.7616,48432986.7,54760000.0,430.8,0.02,1800000.0
958,Honduras,1999,13.33039090484255,4613286,0.7211,47583896.7,53800000.0,634.8,0.02,2100000.0
959,Honduras,2000,13.17981351623445,4929308,0.7498,48003817.2,54230000.0,556.3,0.02,2100000.0
960,Honduras,2001,13.069966399512738,5602252,0.8297,35010991.599999994,42830000.0,639.3,0.02,2300000.0
961,Honduras,2002,12.90029842354964,5868022,0.8468,35929826.1,43320000.0,555.7,0.02,2300000.0
962,Honduras,2003,12.720316331161849,6616876,0.9311,40202639.3,48800000.0,591.5,0.02,2300000.0
963,Honduras,2004,12.592412364900172,7194159,0.9878,36728566.6,45790000.0,519.5,0.03,2300000.0
964,Honduras,2005,12.45403830707268,6830896,0.9158,39136979.5,49280000.0,448.2,0.02,2300000.0
965,Honduras,2006,12.34347334430163,7676539,1.0055,37166503.400000006,45700000.0,391.5,0.03,2200000.0
966,Honduras,2007,12.20744865913288,8205736,1.0509,37868567.3,47480000.0,305.1,0.03,3200000.0
967,Honduras,2008,12.110041592056229,8437644,1.0572,38259235.8,47360000.0,216.2,0.03,3000000.0
968,Honduras,2009,12.08835123127462,7939122,0.974,38987272.3,47670000.0,153.9,0.03,3100000.0
969,Honduras,2010,12.09428433351148,7890362,0.9486,38887791.0,47330000.0,161.6,0.02,3100000.0
970,Honduras,2011,12.29761888253804,8735738,1.0301,40294220.0,50260000.0,109.36,0.03,3200000.0
971,Honduras,2012,11.84180838051288,9093702,1.0524,38303759.1,48380000.0,80.91,0.03,3300000.0
972,Honduras,2013,11.90281957036419,9240065,1.0502,39572246.5,50230000.0,18.94,0.03,3300000.0
973,Hungary,1990,10.79723294572682,73225500,7.0564,33203477.4,90790000.0,7624.8,0.32,8400000.0
974,Hungary,1991,10.70188873105449,69656214,6.7216,30431977.4,85780000.0,4156.3,0.3,7400000.0
975,Hungary,1992,10.6146611219761,62084798,5.9935,26207477.4,75740000.0,2467.5,0.28,7100000.0
976,Hungary,1993,10.5076966468318,63389238,6.1192,25628577.4,76370000.0,1919.2,0.28,7100000.0
977,Hungary,1994,10.31395255677958,61786518,5.9653,25546997.0,75980000.0,988.2,0.27,6900000.0
978,Hungary,1995,10.16755765618507,61391277,5.9319,24748460.2,74240000.0,684.7,0.26,7100000.0
979,Hungary,1996,9.90834432077036,63024745,6.0997,26145007.8,76450000.0,98.8,0.26,7100000.0
980,Hungary,1997,9.61551310884029,61623522,5.9779,25633186.2,74820000.0,117.5,0.25,7500000.0
981,Hungary,1998,9.30645487738344,61163628,5.95,25350928.0,74680000.0,122.1,0.25,8400000.0
982,Hungary,1999,9.03994651059573,61663704,6.0163,25600867.4,75450000.0,113.7,0.25,8900000.0
983,Hungary,2000,8.75850007768737,58365110,5.7106,25453713.700000003,72660000.0,97.3,0.23,8900000.0
984,Hungary,2001,8.60964963308186,59968172,5.883,26262233.5,76650000.0,96.4,0.24,9300000.0
985,Hungary,2002,8.54503386744165,59004668,5.8034,25373248.8,74680000.0,47.3,0.23,10000000.0
986,Hungary,2003,8.4704524796129,61756139,6.0895,25344067.0,77620000.0,34.2,0.23,10400000.0
987,Iceland,1990,1.87565022447256,2228425,8.7374,1749773.8,3380000.0,172.4,0.01,600000.0
988,Iceland,1991,1.81582542264891,2106051,8.1752,1718893.8,3290000.0,126.3,0.01,600000.0
989,Iceland,1992,1.77700978381052,2254963,8.6678,1816773.8,3060000.0,88.5,0.01,600000.0
990,Iceland,1993,1.71694428064664,2411258,9.1805,1866233.8,2970000.0,69.2,0.01,600000.0
991,Iceland,1994,1.6751134486696702,2364690,8.9186,1881093.8,3140000.0,38.6,0.01,700000.0
992,Iceland,1995,1.5887841160850802,2467100,9.2184,1834003.8,3070000.0,7.6,0.01,600000.0
993,Iceland,1996,1.61842980855879,2522576,9.3379,1987220.0,3270000.0,7.5,0.01,700000.0
994,Iceland,1997,1.5998977875664,2618531,9.6019,2001823.7,3270000.0,8.9,0.01,600000.0
