,Entity,Year,Deaths %
909,Bosnia and Herzegovina,1999,17.05341455664524
910,Bosnia and Herzegovina,2000,16.78357638773367
911,Bosnia and Herzegovina,2001,16.53015538275693
912,Bosnia and Herzegovina,2002,16.214201984361758
913,Bosnia and Herzegovina,2003,15.88807636435498
914,Bosnia and Herzegovina,2004,15.600424219041331
915,Bosnia and Herzegovina,2005,15.35105036654005
916,Bosnia and Herzegovina,2006,15.0713290949258
917,Bosnia and Herzegovina,2007,14.92438145790875
918,Bosnia and Herzegovina,2008,14.60335487862768
919,Bosnia and Herzegovina,2009,14.46663904841177
920,Bosnia and Herzegovina,2010,14.3078339908223
921,Bosnia and Herzegovina,2011,14.163131100547927
922,Bosnia and Herzegovina,2012,13.93621156451874
923,Bosnia and Herzegovina,2013,13.750994414028888
924,Bosnia and Herzegovina,2014,13.553876735175018
930,Botswana,1990,13.981575032717238
931,Botswana,1991,13.26466564072708
932,Botswana,1992,12.44371499385271
933,Botswana,1993,11.54966321456354
934,Botswana,1994,10.74041077368976
935,Botswana,1995,9.98115964167678
936,Botswana,1996,9.28082685868753
937,Botswana,1997,8.663611202706841
938,Botswana,1998,8.19565622689767
939,Botswana,1999,7.80927538367374
940,Botswana,2000,7.533183093249029
941,Botswana,2001,7.32435230357719
942,Botswana,2002,7.211602455363721
943,Botswana,2003,7.23862383160698
944,Botswana,2004,7.49944931314857
945,Botswana,2005,7.881650954535489
946,Botswana,2006,8.17283808924969
947,Botswana,2007,8.421651024507531
948,Botswana,2008,8.65215405485519
949,Botswana,2009,8.90391782975284
950,Botswana,2010,9.08253785671576
951,Botswana,2011,9.1869369868738
952,Botswana,2012,9.25908929221583
953,Botswana,2013,9.33458697176608
954,Botswana,2014,9.3488283996394
960,Brazil,1990,9.54262265515547
961,Brazil,1991,9.192199132024111
962,Brazil,1992,8.903579236357121
963,Brazil,1993,8.61100456945535
964,Brazil,1994,8.30619611130693
965,Brazil,1995,8.02931756948912
966,Brazil,1996,7.80435032391326
967,Brazil,1997,7.60229053498319
968,Brazil,1998,7.44525405412258
969,Brazil,1999,7.26520597376686
970,Brazil,2000,7.07739512763453
971,Brazil,2001,6.94270825504191
972,Brazil,2002,6.809341935231259
973,Brazil,2003,6.673395282044909
974,Brazil,2004,6.514165064240459
975,Brazil,2005,6.347040262275979
976,Brazil,2006,6.22848849704059
977,Brazil,2007,6.0936745432738
978,Brazil,2008,5.93667799341709
979,Brazil,2009,5.789616923956991
980,Brazil,2010,5.64255954002449
981,Brazil,2011,5.46162480810185
982,Brazil,2012,5.18580326925562
983,Brazil,2013,4.89696343928851
984,Brazil,2014,4.63631993136512
990,Brunei,1990,3.7221455864667297
991,Brunei,1991,3.4437230861587897
992,Brunei,1992,3.1840999239819
993,Brunei,1993,2.9650756843777897
994,Brunei,1994,2.72981507205765
995,Brunei,1995,2.54676748446011
996,Brunei,1996,2.41834305271724
997,Brunei,1997,2.39655137330198
998,Brunei,1998,2.29339237868338
999,Brunei,1999,2.1033515475584
1000,Brunei,2000,1.9815460954888
1001,Brunei,2001,1.96351342405909
1002,Brunei,2002,1.9389693494405
1003,Brunei,2003,1.9426068490816
1004,Brunei,2004,1.90339197008928
1005,Brunei,2005,1.90371025018197
1006,Brunei,2006,1.85280254335323
1007,Brunei,2007,1.76855495881269
1008,Brunei,2008,1.67130924946115
1009,Brunei,2009,1.59252282658283
1010,Brunei,2010,1.55668084236059
1011,Brunei,2011,1.6212737989765702
1012,Brunei,2012,1.79289803589158
1013,Brunei,2013,2.00644567420292
1014,Brunei,2014,2.18244811836092
1020,Bulgaria,1990,13.66987777399287
1021,Bulgaria,1991,13.53216012158351
1022,Bulgaria,1992,13.421494852309127
1023,Bulgaria,1993,13.292538667247
1024,Bulgaria,1994,13.15448463080034
1025,Bulgaria,1995,13.109196459589231
1026,Bulgaria,1996,13.01931878176946
1027,Bulgaria,1997,12.99230729434379
1028,Bulgaria,1998,12.85080445431723
1029,Bulgaria,1999,12.652596605124518
1030,Bulgaria,2000,12.43041657831998
1031,Bulgaria,2001,12.18532528157701
1032,Bulgaria,2002,11.974138086450273
1033,Bulgaria,2003,11.71203052651348
1034,Bulgaria,2004,11.37856839694019
1035,Bulgaria,2005,11.09887487358505
1036,Bulgaria,2006,10.87857636600963
1037,Bulgaria,2007,10.62854703382428
1038,Bulgaria,2008,10.41362998394876
1039,Bulgaria,2009,10.22359714988883
1040,Bulgaria,2010,10.02396006917926
1041,Bulgaria,2011,9.81985827380908
1042,Bulgaria,2012,9.54476962668217
1043,Bulgaria,2013,9.30569409776133
1044,Bulgaria,2014,9.11370595155232
1050,Burkina Faso,1990,13.46943242952374
1051,Burkina Faso,1991,13.148689793027572
1052,Burkina Faso,1992,12.9189917793198
1053,Burkina Faso,1993,12.79152444053405
1054,Burkina Faso,1994,12.69870422933721
1055,Burkina Faso,1995,12.6461190928225
1056,Burkina Faso,1996,12.27413614865657
1057,Burkina Faso,1997,12.46795511656033
1058,Burkina Faso,1998,12.66166438311428
1059,Burkina Faso,1999,12.81394863900344
1060,Burkina Faso,2000,13.142041805313982
1061,Burkina Faso,2001,13.11923593522856
1062,Burkina Faso,2002,13.39389074428777
1063,Burkina Faso,2003,13.35135169051661
1064,Burkina Faso,2004,13.48073588742498
1065,Burkina Faso,2005,13.62670483409572
1066,Burkina Faso,2006,13.81328500774628
1067,Burkina Faso,2007,13.682423461354931
1068,Burkina Faso,2008,13.78898817488754
1069,Burkina Faso,2009,13.79361619572509
1070,Burkina Faso,2010,13.90237082799182
1071,Burkina Faso,2011,14.02426345358935
1072,Burkina Faso,2012,14.16468918241802
1073,Burkina Faso,2013,14.30712478386747
1074,Burkina Faso,2014,14.41771715970934
1080,Burundi,1990,14.164592217482747
1081,Burundi,1991,13.78909506381818
1082,Burundi,1992,13.41189412630494
1083,Burundi,1993,13.32132565661697
1084,Burundi,1994,11.95376746856241
1085,Burundi,1995,11.68469112078825
1086,Burundi,1996,11.43449744793405
1087,Burundi,1997,11.26748628940771
1088,Burundi,1998,11.39073148477357
1089,Burundi,1999,11.33296524639955
1090,Burundi,2000,11.26261960578982
1091,Burundi,2001,11.35594295437158
1092,Burundi,2002,11.6563662336394
1093,Burundi,2003,11.94254343806609
1094,Burundi,2004,12.41565483052872
1095,Burundi,2005,12.766703220076058
1096,Burundi,2006,14.22921912484911
1097,Burundi,2007,14.441703394703008
1098,Burundi,2008,14.611992194420589
1099,Burundi,2009,14.76280683793795
1100,Burundi,2010,15.057611386260833
1101,Burundi,2011,15.243223286884913
1102,Burundi,2012,15.49121190075522
1103,Burundi,2013,15.60756422252189
1104,Burundi,2014,15.62697492074561
1110,Cambodia,1990,19.25096597525923
1111,Cambodia,1991,19.2541501349599
1112,Cambodia,1992,19.28853209790614
1113,Cambodia,1993,19.239714359687447
1114,Cambodia,1994,19.06366881079344
1115,Cambodia,1995,19.05031698521013
1116,Cambodia,1996,18.8791909376124
1117,Cambodia,1997,18.74368968170171
1118,Cambodia,1998,18.56374810357213
1119,Cambodia,1999,18.47200600369363
1120,Cambodia,2000,18.21752934952367
1121,Cambodia,2001,18.17493486468029
1122,Cambodia,2002,18.152508709728448
1123,Cambodia,2003,18.09087329072922
1124,Cambodia,2004,18.05318843255514
1125,Cambodia,2005,18.04183994690391
1126,Cambodia,2006,18.00779554493611
1127,Cambodia,2007,18.00449467333706
1128,Cambodia,2008,17.99738557869642
1129,Cambodia,2009,17.90616758987878
1130,Cambodia,2010,17.85413832009132
1131,Cambodia,2011,17.83975490983675
1132,Cambodia,2012,17.81544101284064
1133,Cambodia,2013,17.63453063779176
1134,Cambodia,2014,17.47886409813456
1140,Cameroon,1990,13.74901646156837
1141,Cameroon,1991,13.555941573370689
1142,Cameroon,1992,13.3338437794772
1143,Cameroon,1993,13.14921918367054
1144,Cameroon,1994,12.960029621212172
1145,Cameroon,1995,12.73719515251355
1146,Cameroon,1996,12.597684202444109
1147,Cameroon,1997,12.45078454634964
1148,Cameroon,1998,12.27944284624316
1149,Cameroon,1999,12.13041107316433
1150,Cameroon,2000,12.078323393838607
1151,Cameroon,2001,11.89177324742992
1152,Cameroon,2002,11.99099676879461
1153,Cameroon,2003,11.873248025099011
1154,Cameroon,2004,11.85182642955468
1155,Cameroon,2005,11.92516278008298
1156,Cameroon,2006,12.05131436090084
1157,Cameroon,2007,11.97747833598862
1158,Cameroon,2008,12.12233197784221
1159,Cameroon,2009,12.2490525103007
1160,Cameroon,2010,12.34875008746888
1161,Cameroon,2011,12.42379212112232
1162,Cameroon,2012,12.558246231568932
1163,Cameroon,2013,12.57793886168847
1164,Cameroon,2014,12.461349124557067
1170,Canada,1990,3.22476726734043
1171,Canada,1991,3.17048771133061
1172,Canada,1992,3.12890149193802
1173,Canada,1993,3.09537112770524
1174,Canada,1994,3.07407564872161
1175,Canada,1995,3.05216640318508
1176,Canada,1996,2.99711234086085
1177,Canada,1997,2.95669387351886
1178,Canada,1998,2.90579177330097
1179,Canada,1999,2.82325195049094
1180,Canada,2000,2.7500984946707296
1181,Canada,2001,2.69749206445969
1182,Canada,2002,2.6953395544164103
1183,Canada,2003,2.62228605676873
1184,Canada,2004,2.5708802460879103
1185,Canada,2005,2.49698504747771
1186,Canada,2006,2.41518137684525
1187,Canada,2007,2.28380266001713
1188,Canada,2008,2.13167047544453
1189,Canada,2009,1.99820567617985
1190,Canada,2010,1.88000797574304
1191,Canada,2011,1.814844430535569
1192,Canada,2012,1.73402483974313
1193,Canada,2013,1.66599535980312
1194,Canada,2014,1.6092607869755902
1200,Cape Verde,1990,15.456732296956949
1201,Cape Verde,1991,15.12485881091771
1202,Cape Verde,1992,14.883318473341513
1203,Cape Verde,1993,14.716760112024929
1204,Cape Verde,1994,14.457707372795667
1205,Cape Verde,1995,13.76788789048457
1206,Cape Verde,1996,14.19488330774669
1207,Cape Verde,1997,14.04704661111142
1208,Cape Verde,1998,13.77016198107206
1209,Cape Verde,1999,13.51263514161111
1210,Cape Verde,2000,13.39794604005282
1211,Cape Verde,2001,13.201459084910748
1212,Cape Verde,2002,12.97864039113355
1213,Cape Verde,2003,12.713798384838409
1214,Cape Verde,2004,12.462043064790947
1215,Cape Verde,2005,12.24677474404192
1216,Cape Verde,2006,11.90056918095324
1217,Cape Verde,2007,11.308868149220247
1218,Cape Verde,2008,11.13547337546096
1219,Cape Verde,2009,10.81701427855784
1220,Cape Verde,2010,10.75407339270456
1221,Cape Verde,2011,11.0073036039725
1222,Cape Verde,2012,11.3948560875368
1223,Cape Verde,2013,11.83889730756162
1224,Cape Verde,2014,12.24028506342889
1230,Caribbean,1990,9.95054344531756
1231,Caribbean,1991,9.67370385219262
1232,Caribbean,1992,9.49214225524614
1233,Caribbean,1993,9.25245559633995
1234,Caribbean,1994,9.093462666069527
1235,Caribbean,1995,8.98471463924092
1236,Caribbean,1996,8.893908044574959
1237,Caribbean,1997,8.91525619963817
1238,Caribbean,1998,8.773279653116859
1239,Caribbean,1999,8.77937956605896
1240,Caribbean,2000,8.699539097228309
1241,Caribbean,2001,8.616372273189759
1242,Caribbean,2002,8.547821915682139
1243,Caribbean,2003,8.45848435863308
1244,Caribbean,2004,8.19247668655993
1245,Caribbean,2005,8.27179828831988
1246,Caribbean,2006,8.27826389410305
1247,Caribbean,2007,8.238241261343141
1248,Caribbean,2008,8.167676606529039
1249,Caribbean,2009,8.113974528664631
1250,Caribbean,2010,4.83136058760096
1251,Caribbean,2011,7.99350219239076
1252,Caribbean,2012,8.18484821497017
1253,Caribbean,2013,8.23393053767554
1254,Caribbean,2014,8.29867906786501
1260,Central African Republic,1990,14.978068455989249
1261,Central African Republic,1991,14.607266256376567
1262,Central African Republic,1992,14.0291910828108
1263,Central African Republic,1993,13.55649518878602
1264,Central African Republic,1994,13.094145212134862
1265,Central African Republic,1995,12.71286343905996
1266,Central African Republic,1996,12.526505453319082
1267,Central African Republic,1997,12.281952823298251
1268,Central African Republic,1998,12.1974547599133
1269,Central African Republic,1999,12.13711367250975
1270,Central African Republic,2000,11.981481848814129
1271,Central African Republic,2001,11.96004117881162
1272,Central African Republic,2002,11.99587315630404
1273,Central African Republic,2003,12.03738492996754
1274,Central African Republic,2004,12.088334906144
1275,Central African Republic,2005,12.16744918395219
1276,Central African Republic,2006,12.32606312516228
1277,Central African Republic,2007,12.47512798087012
1278,Central African Republic,2008,12.701020093422793
1279,Central African Republic,2009,12.8917184927353
1280,Central African Republic,2010,13.07547263914523
1281,Central African Republic,2011,13.158105842544671
1282,Central African Republic,2012,13.18063779604266
1283,Central African Republic,2013,12.6469721090762
1284,Central African Republic,2014,12.49994307159784
1290,Central Asia,1990,14.57232384032913
1291,Central Asia,1991,14.60870807753158
1292,Central Asia,1992,14.46936715114018
1293,Central Asia,1993,14.34890548174602
1294,Central Asia,1994,14.72181649440832
1295,Central Asia,1995,14.7347184231843
1296,Central Asia,1996,14.63073548670841
1297,Central Asia,1997,14.54726326369138
1298,Central Asia,1998,14.426597882295688
1299,Central Asia,1999,14.308256323947042
1300,Central Asia,2000,14.19169544545545
1301,Central Asia,2001,13.9829740442347
1302,Central Asia,2002,13.70437420791396
1303,Central Asia,2003,13.39181640801684
1304,Central Asia,2004,13.05158510799894
1305,Central Asia,2005,12.873384035443
1306,Central Asia,2006,12.741807764514393
1307,Central Asia,2007,12.69643088562544
1308,Central Asia,2008,12.634677050906207
1309,Central Asia,2009,12.56255155646624
1310,Central Asia,2010,12.46608455071954
1311,Central Asia,2011,12.46899445762743
1312,Central Asia,2012,12.44377606359122
1313,Central Asia,2013,12.45486996533496
1314,Central Asia,2014,12.44873327086473
1320,Central Europe,1990,12.613314748988468
1321,Central Europe,1991,12.511270113408578
1322,Central Europe,1992,12.38412112186848
1323,Central Europe,1993,12.31823495188467
1324,Central Europe,1994,12.1931378479688
1325,Central Europe,1995,12.00614075978181
1326,Central Europe,1996,11.93490061602832
1327,Central Europe,1997,11.69026266145369
1328,Central Europe,1998,11.34595301385285
1329,Central Europe,1999,10.99285167794852
1330,Central Europe,2000,10.814879708168949
1331,Central Europe,2001,10.60137404453452
1332,Central Europe,2002,10.41315177854909
1333,Central Europe,2003,10.22812836657042
1334,Central Europe,2004,10.03607457598578
1335,Central Europe,2005,9.86531744794753
1336,Central Europe,2006,9.71597333723506
1337,Central Europe,2007,9.58124617854241
1338,Central Europe,2008,9.44538330395836
1339,Central Europe,2009,9.309345735659887
1340,Central Europe,2010,9.14639092287684
1341,Central Europe,2011,8.94230358453964
1342,Central Europe,2012,8.68208588865029
1343,Central Europe,2013,8.388261545446941
1344,Central Europe,2014,8.11713453390913
1350,"Central Europe, Eastern Europe, and Central Asia",1990,10.666419387023293
1351,"Central Europe, Eastern Europe, and Central Asia",1991,10.54155009206409
1352,"Central Europe, Eastern Europe, and Central Asia",1992,10.33737336562397
1353,"Central Europe, Eastern Europe, and Central Asia",1993,10.10308237264126
1354,"Central Europe, Eastern Europe, and Central Asia",1994,9.984492149425533
1355,"Central Europe, Eastern Europe, and Central Asia",1995,9.90670736313368
1356,"Central Europe, Eastern Europe, and Central Asia",1996,9.8429186474237
1357,"Central Europe, Eastern Europe, and Central Asia",1997,9.72452795722
1358,"Central Europe, Eastern Europe, and Central Asia",1998,9.49497056718967
1359,"Central Europe, Eastern Europe, and Central Asia",1999,9.21323752176882
1360,"Central Europe, Eastern Europe, and Central Asia",2000,9.03051556072631
1361,"Central Europe, Eastern Europe, and Central Asia",2001,8.866180714304669
1362,"Central Europe, Eastern Europe, and Central Asia",2002,8.70181444705536
1363,"Central Europe, Eastern Europe, and Central Asia",2003,8.52890768016837
1364,"Central Europe, Eastern Europe, and Central Asia",2004,8.367038793646211
1365,"Central Europe, Eastern Europe, and Central Asia",2005,8.232051375167151
1366,"Central Europe, Eastern Europe, and Central Asia",2006,8.19255568444627
1367,"Central Europe, Eastern Europe, and Central Asia",2007,8.17711723085227
1368,"Central Europe, Eastern Europe, and Central Asia",2008,8.15414539594809
1369,"Central Europe, Eastern Europe, and Central Asia",2009,8.14343399121868
1370,"Central Europe, Eastern Europe, and Central Asia",2010,8.07919631208553
1371,"Central Europe, Eastern Europe, and Central Asia",2011,7.995459059087209
1372,"Central Europe, Eastern Europe, and Central Asia",2012,7.787002575251829
1373,"Central Europe, Eastern Europe, and Central Asia",2013,7.548310371552749
1374,"Central Europe, Eastern Europe, and Central Asia",2014,7.263892106415359
1380,Central Latin America,1990,10.18756551861732
1381,Central Latin America,1991,10.12541442251041
1382,Central Latin America,1992,10.09026150072196
1383,Central Latin America,1993,10.02678248514797
1384,Central Latin America,1994,9.94450597511872
1385,Central Latin America,1995,9.90637824142712
1386,Central Latin America,1996,9.85533141882536
1387,Central Latin America,1997,9.74963823512731
1388,Central Latin America,1998,9.45943575379415
1389,Central Latin America,1999,9.27018464014925
1390,Central Latin America,2000,9.25882712299428
1391,Central Latin America,2001,9.04073655808942
1392,Central Latin America,2002,8.79099205783968
1393,Central Latin America,2003,8.59219523873855
1394,Central Latin America,2004,8.37689791104165
1395,Central Latin America,2005,8.229685437468499
1396,Central Latin America,2006,8.144235205317859
1397,Central Latin America,2007,8.04466995538779
1398,Central Latin America,2008,7.9669729653423005
1399,Central Latin America,2009,7.904308547955149
1400,Central Latin America,2010,7.85797858377656
1401,Central Latin America,2011,7.809527472528011
